Var1 Var2 loglik
1 19_31587516 19_31587516 -838.826909205449
2 19_31653333 19_31587516 -838.670618511484
3 19_31694598 19_31587516 -838.459165150861
4 19_31735863 19_31587516 -838.199188178168
5 19_31777128 19_31587516 -837.971455938266
6 19_31814623 19_31587516 -837.820752806854
7 19_31816895 19_31587516 -837.750569860494
8 19_31819167 19_31587516 -837.76257321622
9 19_31821439 19_31587516 -837.137740556293
10 19_31903650 19_31587516 -836.734520802383
11 19_31927743 19_31587516 -836.412255286888
12 19_31951836 19_31587516 -836.174768667324
13 19_32054356 19_31587516 -835.709399557516
14 19_32082893 19_31587516 -835.437777101223
15 19_32111430 19_31587516 -829.543430250955
16 19_32139966 19_31587516 -829.703154196918
17 19_32168503 19_31587516 -830.23610600165
18 19_32197040 19_31587516 -830.52119471333
19 19_32252908 19_31587516 -831.362152004579
20 19_32437021 19_31587516 -846.12379106904
21 19_32455155 19_31587516 -846.250999777988
22 19_32473289 19_31587516 -846.203997186329
23 19_32491424 19_31587516 -846.135073660257
24 19_32504071 19_31587516 -846.12940346289
25 19_32509776 19_31587516 -846.416041466277
26 19_32515498 19_31587516 -846.820889067383
27 19_32521248 19_31587516 -846.99669193549
28 19_32526997 19_31587516 -851.737590491786
29 19_32532746 19_31587516 -852.012635896945
30 19_32538495 19_31587516 -852.353738746928
31 19_32553828 19_31587516 -852.761492283898
32 19_32570619 19_31587516 -853.220732877172
33 19_32587410 19_31587516 -853.744557557432
34 19_32604201 19_31587516 -854.343873420648
35 19_32636598 19_31587516 -855.014213895828
36 19_32670407 19_31587516 -855.615695485648
37 19_32704215 19_31587516 -856.189759911101
38 19_32718469 19_31587516 -856.844974456583
39 19_32723063 19_31587516 -857.585831294793
40 19_32727657 19_31587516 -858.298606030825
41 19_32732250 19_31587516 -859.061240787967
42 19_32736844 19_31587516 -859.960811884739
43 19_32748650 19_31587516 -860.540453509064
44 19_32761174 19_31587516 -861.106208964086
45 19_32773697 19_31587516 -861.661924871127
46 19_32822102 19_31587516 -861.84897919663
47 19_32864464 19_31587516 -862.30170467448
48 19_32868705 19_31587516 -863.166571364827
49 19_32872946 19_31587516 -864.582041978223
50 19_32877188 19_31587516 -865.591854645007
51 19_32881429 19_31587516 -865.836718338003
52 19_32885671 19_31587516 -866.104494360187
53 19_32917514 19_31587516 -866.346308131304
54 19_32924036 19_31587516 -866.487249496115
55 19_32930557 19_31587516 -866.620618406899
56 19_32939488 19_31587516 -866.769911479216
57 19_32948350 19_31587516 -866.824012634751
58 19_32957213 19_31587516 -866.853844051793
59 19_32963717 19_31587516 -866.88786125144
60 19_32969874 19_31587516 -866.926207740962
61 19_32976031 19_31587516 -866.953500429182
62 19_32982188 19_31587516 -866.956741031374
63 19_32988345 19_31587516 -866.947210128213
64 19_32994548 19_31587516 -866.948870640183
65 19_33003722 19_31587516 -866.983059101816
66 19_33012897 19_31587516 -867.071257473094
67 19_33021521 19_31587516 -867.113972474632
68 19_33026219 19_31587516 -868.065649052046
69 19_33031442 19_31587516 -868.092146568634
70 19_33036664 19_31587516 -868.120396595438
71 19_33043094 19_31587516 -868.141068479004
72 19_33062165 19_31587516 -868.172964762256
73 19_33070659 19_31587516 -868.21021528626
74 19_33079153 19_31587516 -868.250682923352
75 19_33180334 19_31587516 -868.29433909843
76 19_33344193 19_31587516 -868.364783541866
77 19_33508051 19_31587516 -868.525346043017
78 19_33671910 19_31587516 -868.426130914623
79 19_33835768 19_31587516 -868.433438172215
80 19_33999626 19_31587516 -868.799438696037
81 19_34034981 19_31587516 -869.234674299129
82 19_34038599 19_31587516 -870.019817319247
83 19_31587516 19_31653333 -838.750237758346
84 19_31653333 19_31653333 -838.601406451448
85 19_31694598 19_31653333 -838.397315212461
86 19_31735863 19_31653333 -838.143922219467
87 19_31777128 19_31653333 -837.915923909515
88 19_31814623 19_31653333 -837.765106361018
89 19_31816895 19_31653333 -837.694970276783
90 19_31819167 19_31653333 -837.707184903142
91 19_31821439 19_31653333 -837.083452020616
92 19_31903650 19_31653333 -836.680600048518
93 19_31927743 19_31653333 -836.358548855033
94 19_31951836 19_31653333 -836.121191528672
95 19_32054356 19_31653333 -835.655625395252
96 19_32082893 19_31653333 -835.383560589811
97 19_32111430 19_31653333 -829.490598248123
98 19_32139966 19_31653333 -829.650484511218
99 19_32168503 19_31653333 -830.183665650507
100 19_32197040 19_31653333 -830.469251553069
101 19_32252908 19_31653333 -831.315177165637
102 19_32437021 19_31653333 -846.086205352198
103 19_32455155 19_31653333 -846.211609255374
104 19_32473289 19_31653333 -846.164696945213
105 19_32491424 19_31653333 -846.095958928741
106 19_32504071 19_31653333 -846.090464785105
107 19_32509776 19_31653333 -846.376868797635
108 19_32515498 19_31653333 -846.781153564942
109 19_32521248 19_31653333 -846.957151321099
110 19_32526997 19_31653333 -851.693534348568
111 19_32532746 19_31653333 -851.968775536586
112 19_32538495 19_31653333 -852.310009677027
113 19_32553828 19_31653333 -852.717827780081
114 19_32570619 19_31653333 -853.177081219726
115 19_32587410 19_31653333 -853.700851931669
116 19_32604201 19_31653333 -854.299961234123
117 19_32636598 19_31653333 -854.969943202581
118 19_32670407 19_31653333 -855.571103089035
119 19_32704215 19_31653333 -856.144816161116
120 19_32718469 19_31653333 -856.799587787675
121 19_32723063 19_31653333 -857.540055474523
122 19_32727657 19_31653333 -858.252313260141
123 19_32732250 19_31653333 -859.014347048861
124 19_32736844 19_31653333 -859.913079708906
125 19_32748650 19_31653333 -860.491989643224
126 19_32761174 19_31653333 -861.056958399729
127 19_32773697 19_31653333 -861.611871110256
128 19_32822102 19_31653333 -861.798549076567
129 19_32864464 19_31653333 -862.250317339461
130 19_32868705 19_31653333 -863.113837653719
131 19_32872946 19_31653333 -864.527914538239
132 19_32877188 19_31653333 -865.537016385014
133 19_32881429 19_31653333 -865.782280805427
134 19_32885671 19_31653333 -866.050427264524
135 19_32917514 19_31653333 -866.2925562617
136 19_32924036 19_31653333 -866.4335977254
137 19_32930557 19_31653333 -866.566975726451
138 19_32939488 19_31653333 -866.716263102469
139 19_32948350 19_31653333 -866.770347635817
140 19_32957213 19_31653333 -866.800155089147
141 19_32963717 19_31653333 -866.834140538806
142 19_32969874 19_31653333 -866.872447745246
143 19_32976031 19_31653333 -866.899712417083
144 19_32982188 19_31653333 -866.9029489213
145 19_32988345 19_31653333 -866.893363449725
146 19_32994548 19_31653333 -866.894947476692
147 19_33003722 19_31653333 -866.929068245416
148 19_33012897 19_31653333 -867.017242509104
149 19_33021521 19_31653333 -867.059418294218
150 19_33026219 19_31653333 -868.009704677522
151 19_33031442 19_31653333 -868.036057557736
152 19_33036664 19_31653333 -868.064177630825
153 19_33043094 19_31653333 -868.084813418911
154 19_33062165 19_31653333 -868.116696155764
155 19_33070659 19_31653333 -868.153945436938
156 19_33079153 19_31653333 -868.194418846172
157 19_33180334 19_31653333 -868.238087709261
158 19_33344193 19_31653333 -868.308854814546
159 19_33508051 19_31653333 -868.469816180617
160 19_33671910 19_31653333 -868.37028886867
161 19_33835768 19_31653333 -868.376859505104
162 19_33999626 19_31653333 -868.742481870284
163 19_34034981 19_31653333 -869.176615813454
164 19_34038599 19_31653333 -869.960452300214
165 19_31587516 19_31694598 -838.44257098531
166 19_31653333 19_31694598 -838.301588588712
167 19_31694598 19_31694598 -838.101305258207
168 19_31735863 19_31694598 -837.846806113167
169 19_31777128 19_31694598 -837.610783984446
170 19_31814623 19_31694598 -837.452063309697
171 19_31816895 19_31694598 -837.374214931102
172 19_31819167 19_31694598 -837.378973937372
173 19_31821439 19_31694598 -836.749639135408
174 19_31903650 19_31694598 -836.347439256873
175 19_31927743 19_31694598 -836.025878207951
176 19_31951836 19_31694598 -835.788840148261
177 19_32054356 19_31694598 -835.322479676813
178 19_32082893 19_31694598 -835.049587896078
179 19_32111430 19_31694598 -829.155908893509
180 19_32139966 19_31694598 -829.319103243765
181 19_32168503 19_31694598 -829.853285770309
182 19_32197040 19_31694598 -830.139103917418
183 19_32252908 19_31694598 -830.988767989146
184 19_32437021 19_31694598 -845.79096792921
185 19_32455155 19_31694598 -845.914197049428
186 19_32473289 19_31694598 -845.867259775253
187 19_32491424 19_31694598 -845.798421578208
188 19_32504071 19_31694598 -845.792849550803
189 19_32509776 19_31694598 -846.07871238347
190 19_32515498 19_31694598 -846.482220884293
