Var1 Var2 loglik
1 19_29423219 19_29423219 -839.254617712149
2 19_29450992 19_29423219 -839.233534766567
3 19_29551490 19_29423219 -838.719171487128
4 19_29699985 19_29423219 -836.481442456924
5 19_29826905 19_29423219 -836.482100760232
6 19_29868828 19_29423219 -836.378485255668
7 19_29898206 19_29423219 -836.245990300542
8 19_29927583 19_29423219 -836.111553910524
9 19_29939649 19_29423219 -835.987396520628
10 19_29945780 19_29423219 -834.970463734696
11 19_29951911 19_29423219 -834.119378784839
12 19_29958042 19_29423219 -833.387570310558
13 19_30077227 19_29423219 -834.086899181247
14 19_30166670 19_29423219 -833.264734419933
15 19_30172106 19_29423219 -833.271315221998
16 19_30177542 19_29423219 -833.377248542446
17 19_30181155 19_29423219 -833.656573229564
18 19_30181489 19_29423219 -834.235084404858
19 19_30181824 19_29423219 -835.066897503193
20 19_30198765 19_29423219 -836.085424720663
21 19_30223345 19_29423219 -836.193439208028
22 19_30235407 19_29423219 -836.227816763758
23 19_30239974 19_29423219 -836.246458449864
24 19_30244541 19_29423219 -836.265156289874
25 19_30249108 19_29423219 -836.283890315435
26 19_30253675 19_29423219 -836.302683297073
27 19_30258951 19_29423219 -836.321537665295
28 19_30270322 19_29423219 -836.340450098741
29 19_30281692 19_29423219 -836.359419178785
30 19_30322270 19_29423219 -836.378418971748
31 19_30431504 19_29423219 -836.469072462182
32 19_30438286 19_29423219 -836.87571997583
33 19_30445067 19_29423219 -837.376998841612
34 19_30451849 19_29423219 -837.968374930311
35 19_30574351 19_29423219 -838.01691397659
36 19_30671049 19_29423219 -839.50978976008
37 19_30676947 19_29423219 -838.949900356136
38 19_30682620 19_29423219 -837.645296432782
39 19_30688292 19_29423219 -837.664926859193
40 19_30695028 19_29423219 -839.165744927764
41 19_30713997 19_29423219 -838.740911401208
42 19_30732967 19_29423219 -840.886607868803
43 19_30751936 19_29423219 -842.660615471673
44 19_30770905 19_29423219 -843.982200846534
45 19_30789875 19_29423219 -845.514531347468
46 19_30822913 19_29423219 -846.686246306829
47 19_30871283 19_29423219 -846.710106243183
48 19_30875645 19_29423219 -846.733976265684
49 19_30880007 19_29423219 -846.758597192329
50 19_30948074 19_29423219 -846.782956846756
51 19_31046561 19_29423219 -848.793859633062
52 19_31048782 19_29423219 -850.241479828197
53 19_31051002 19_29423219 -852.921988350946
54 19_31053222 19_29423219 -856.851549371007
55 19_31055443 19_29423219 -861.799516905442
56 19_31057663 19_29423219 -867.311782004583
57 19_31071475 19_29423219 -868.562348537329
58 19_31171120 19_29423219 -869.654301003037
59 19_31192742 19_29423219 -872.513377432516
60 19_31202783 19_29423219 -872.814599333973
61 19_31205947 19_29423219 -873.316583375604
62 19_31209112 19_29423219 -874.008070774505
63 19_31212276 19_29423219 -874.179118130037
64 19_31215441 19_29423219 -874.320649948194
65 19_31218605 19_29423219 -874.471386507763
