Var1 Var2 loglik
1 19_28711861 19_28711861 -911.545888905939
2 19_28714631 19_28711861 -911.55117790109
3 19_28717401 19_28711861 -911.569606523778
4 19_28720171 19_28711861 -911.588215643314
5 19_28730951 19_28711861 -911.584058852417
6 19_28738709 19_28711861 -911.575326156549
7 19_28746466 19_28711861 -911.567044007559
8 19_28754224 19_28711861 -911.559174117977
9 19_28759411 19_28711861 -911.551511768252
10 19_28764166 19_28711861 -911.543597819725
11 19_28768921 19_28711861 -911.535978302178
12 19_28771409 19_28711861 -911.51953260911
13 19_28773513 19_28711861 -911.512870496492
14 19_28775617 19_28711861 -911.509139279945
15 19_28777722 19_28711861 -911.463495827827
16 19_28779826 19_28711861 -911.398567100974
17 19_28781930 19_28711861 -911.341295836307
18 19_28784034 19_28711861 -911.292222506183
19 19_28786138 19_28711861 -911.251827548165
20 19_28788242 19_28711861 -911.220521076862
21 19_28790346 19_28711861 -911.198634252368
22 19_28792691 19_28711861 -911.186985779301
23 19_28939708 19_28711861 -911.186214326267
24 19_28966461 19_28711861 -911.032392430376
25 19_28979138 19_28711861 -910.890577629887
26 19_28991815 19_28711861 -910.762925552591
27 19_29004492 19_28711861 -910.676117689105
28 19_29017169 19_28711861 -910.59235936963
29 19_29029846 19_28711861 -910.223379003758
30 19_29089975 19_28711861 -909.943901166253
31 19_29244528 19_28711861 -910.266008154871
32 19_29367672 19_28711861 -910.1265136518
33 19_29395445 19_28711861 -910.075860203518
34 19_29423219 19_28711861 -910.099171257863
35 19_29450992 19_28711861 -910.106337974675
36 19_29551490 19_28711861 -910.183573642851
37 19_29699985 19_28711861 -910.199257961266
38 19_29826905 19_28711861 -910.20427687613
39 19_29868828 19_28711861 -910.240562635798
40 19_29898206 19_28711861 -910.193614301929
41 19_29927583 19_28711861 -910.123426320408
42 19_29939649 19_28711861 -910.063535206605
43 19_29945780 19_28711861 -909.384330193236
44 19_29951911 19_28711861 -908.713756692149
45 19_29958042 19_28711861 -905.865745531901
46 19_30077227 19_28711861 -905.888451178618
47 19_30166670 19_28711861 -906.077032205375
48 19_30172106 19_28711861 -906.272594906035
49 19_30177542 19_28711861 -906.462073381228
50 19_30181155 19_28711861 -906.639846998738
51 19_30181489 19_28711861 -906.803061084524
52 19_30181824 19_28711861 -906.951555702887
53 19_30198765 19_28711861 -907.075503889624
54 19_30223345 19_28711861 -907.044620795913
55 19_30235407 19_28711861 -907.044396526985
56 19_30239974 19_28711861 -907.047414504204
57 19_30244541 19_28711861 -907.050417585656
58 19_30249108 19_28711861 -907.053354015184
59 19_30253675 19_28711861 -907.056195730583
60 19_30258951 19_28711861 -907.058945164445
61 19_30270322 19_28711861 -907.061601390281
62 19_30281692 19_28711861 -907.064164728935
63 19_30322270 19_28711861 -907.06665223143
64 19_30431504 19_28711861 -907.072385240964
65 19_30438286 19_28711861 -907.091736728196
66 19_30445067 19_28711861 -907.114262504942
67 19_30451849 19_28711861 -907.139819388947
68 19_30574351 19_28711861 -907.1435268729
69 19_30671049 19_28711861 -908.541871819741
70 19_30676947 19_28711861 -908.546993887571
71 19_30682620 19_28711861 -908.752558705178
72 19_30688292 19_28711861 -908.970918451518
73 19_30695028 19_28711861 -909.16064866974
74 19_30713997 19_28711861 -908.916617982355
75 19_30732967 19_28711861 -908.523924595249
76 19_30751936 19_28711861 -908.465428425895
77 19_30770905 19_28711861 -908.511292693768
78 19_30789875 19_28711861 -908.559165813173
79 19_30822913 19_28711861 -908.59112330693
80 19_30871283 19_28711861 -908.590672917997
81 19_30875645 19_28711861 -908.590161331991
82 19_30880007 19_28711861 -908.589487555605
83 19_30948074 19_28711861 -908.593677009002
84 19_31046561 19_28711861 -908.57727624647
85 19_31048782 19_28711861 -908.594168339648
86 19_31051002 19_28711861 -908.684159505673
87 19_31053222 19_28711861 -908.845020334668
88 19_31055443 19_28711861 -909.064985179435
89 19_31057663 19_28711861 -909.324464680365
90 19_31071475 19_28711861 -909.193484303454
91 19_31171120 19_28711861 -908.893559361
92 19_31192742 19_28711861 -908.690878146617
93 19_31202783 19_28711861 -908.629250544112
94 19_31205947 19_28711861 -908.573027758807
95 19_31209112 19_28711861 -908.523691575988
96 19_31212276 19_28711861 -908.448013190382
97 19_31215441 19_28711861 -908.372351470298
98 19_31218605 19_28711861 -908.29955153735
99 19_31221770 19_28711861 -908.230373486283
100 19_31224934 19_28711861 -908.165462142226
101 19_31228099 19_28711861 -908.153390729323
102 19_31230108 19_28711861 -908.206124047753
103 19_31231863 19_28711861 -908.004803344852
104 19_31233618 19_28711861 -908.085912472602
105 19_31235372 19_28711861 -908.175101825806
106 19_31237127 19_28711861 -908.266516482038
107 19_31238882 19_28711861 -908.355384238003
108 19_31240713 19_28711861 -908.438167124776
109 19_31243877 19_28711861 -908.512662626079
110 19_31256110 19_28711861 -908.5464744743
111 19_31277732 19_28711861 -908.561192388109
112 19_31299355 19_28711861 -908.575215385345
113 19_31320977 19_28711861 -908.588539716669
114 19_31342599 19_28711861 -908.601079861873
115 19_31364221 19_28711861 -908.612708419006
116 19_31385844 19_28711861 -908.600476789804
117 19_31438160 19_28711861 -908.554789894263
118 19_31447073 19_28711861 -908.534512984895
119 19_31449927 19_28711861 -908.320041802011
120 19_31452781 19_28711861 -907.655738027783
121 19_31455635 19_28711861 -907.6423014132
122 19_31458735 19_28711861 -907.621616738645
123 19_31466155 19_28711861 -907.583359299171
124 19_31543307 19_28711861 -907.554105851832
125 19_31558043 19_28711861 -907.533204122338
126 19_31572779 19_28711861 -907.118446119444
127 19_31587516 19_28711861 -907.122096801987
128 19_31653333 19_28711861 -907.127629351806
129 19_31694598 19_28711861 -907.107007386804
130 19_31735863 19_28711861 -907.050216652754
131 19_31777128 19_28711861 -906.982157352511
132 19_31814623 19_28711861 -906.914229264954
