Var1 Var2 loglik
1 19_29395445 19_29395445 -868.337486413912
2 19_29423219 19_29395445 -868.685875390954
3 19_29450992 19_29395445 -868.661713509225
4 19_29551490 19_29395445 -868.544303300207
5 19_29699985 19_29395445 -869.096850112179
6 19_29826905 19_29395445 -869.090829839016
7 19_29868828 19_29395445 -868.848207963819
8 19_29898206 19_29395445 -868.317067292846
9 19_29927583 19_29395445 -867.704125127548
10 19_29939649 19_29395445 -867.128470376438
11 19_29945780 19_29395445 -865.748162755202
12 19_29951911 19_29395445 -864.308000312066
13 19_29958042 19_29395445 -862.198048392498
14 19_30077227 19_29395445 -862.186065842674
15 19_30166670 19_29395445 -862.308053397716
16 19_30172106 19_29395445 -862.729844527821
17 19_30177542 19_29395445 -863.285902887708
18 19_30181155 19_29395445 -863.844054067112
19 19_30181489 19_29395445 -864.420167110499
20 19_30181824 19_29395445 -865.146743354622
21 19_30198765 19_29395445 -865.98870420913
22 19_30223345 19_29395445 -866.529461064894
23 19_30235407 19_29395445 -866.5709199084
24 19_30239974 19_29395445 -866.568299705909
25 19_30244541 19_29395445 -866.565683746101
26 19_30249108 19_29395445 -866.563042478855
27 19_30253675 19_29395445 -866.560393153602
28 19_30258951 19_29395445 -866.557745504878
29 19_30270322 19_29395445 -866.555099060744
30 19_30281692 19_29395445 -866.552447195246
31 19_30322270 19_29395445 -866.549813333921
32 19_30431504 19_29395445 -866.604885504086
33 19_30438286 19_29395445 -866.960332598997
34 19_30445067 19_29395445 -867.468549765595
35 19_30451849 19_29395445 -868.124435858539
36 19_30574351 19_29395445 -868.157359713694
37 19_30671049 19_29395445 -868.933538996165
38 19_30676947 19_29395445 -868.709905580898
39 19_30682620 19_29395445 -868.533831719714
40 19_30688292 19_29395445 -869.115296661571
41 19_30695028 19_29395445 -870.521536581437
42 19_30713997 19_29395445 -869.529988107191
43 19_30732967 19_29395445 -870.12672071005
44 19_30751936 19_29395445 -871.00590106818
45 19_30770905 19_29395445 -871.639081735025
46 19_30789875 19_29395445 -872.298776534686
47 19_30822913 19_29395445 -872.767054175865
48 19_30871283 19_29395445 -872.77040779674
49 19_30875645 19_29395445 -872.773836904306
50 19_30880007 19_29395445 -872.773127386528
51 19_30948074 19_29395445 -872.752581966194
52 19_31046561 19_29395445 -873.500593241509
53 19_31048782 19_29395445 -873.464363305271
54 19_31051002 19_29395445 -873.499787101386
55 19_31053222 19_29395445 -873.613681284902
56 19_31055443 19_29395445 -873.811397390759
57 19_31057663 19_29395445 -874.094868024346
58 19_31071475 19_29395445 -874.409225547041
59 19_31171120 19_29395445 -874.378442082994
60 19_31192742 19_29395445 -874.103562008522
61 19_31202783 19_29395445 -874.066250070533
62 19_31205947 19_29395445 -874.037643453183
63 19_31209112 19_29395445 -874.017552855863
64 19_31212276 19_29395445 -873.899087714228
65 19_31215441 19_29395445 -873.789975531364
66 19_31218605 19_29395445 -873.698338792967
67 19_31221770 19_29395445 -873.625135530721
68 19_31224934 19_29395445 -873.571216730717
69 19_31228099 19_29395445 -873.632379967169
70 19_31230108 19_29395445 -873.819879878908
71 19_31231863 19_29395445 -874.001409955738
72 19_31233618 19_29395445 -873.817414896748
73 19_31235372 19_29395445 -873.658852365058
74 19_31237127 19_29395445 -873.533691870819
75 19_31238882 19_29395445 -873.447494173756
76 19_31240713 19_29395445 -873.404760761201
77 19_31243877 19_29395445 -873.408272242445
78 19_31256110 19_29395445 -873.3848391513
79 19_31277732 19_29395445 -873.345163607107
80 19_31299355 19_29395445 -873.323997189828
81 19_31320977 19_29395445 -873.321091033245
82 19_31342599 19_29395445 -873.336208741861
83 19_31364221 19_29395445 -873.369007418455
84 19_31385844 19_29395445 -873.418945283604
85 19_31438160 19_29395445 -873.471861282241
86 19_31447073 19_29395445 -873.447572396671
87 19_31449927 19_29395445 -873.508572532481
88 19_31452781 19_29395445 -874.299699716134
89 19_31455635 19_29395445 -874.072324244214
90 19_31458735 19_29395445 -873.702450798225
91 19_31466155 19_29395445 -873.455605309014
92 19_31543307 19_29395445 -873.290718850874
93 19_31558043 19_29395445 -873.214393473692
94 19_31572779 19_29395445 -873.533514065185
95 19_31587516 19_29395445 -873.849444583131
96 19_31653333 19_29395445 -874.315890401932
97 19_31694598 19_29395445 -874.907106786505
98 19_31735863 19_29395445 -875.604210779659
99 19_31777128 19_29395445 -875.966421331303
100 19_31814623 19_29395445 -876.452188549672
101 19_31816895 19_29395445 -877.056742255718
102 19_31819167 19_29395445 -877.771382495758
103 19_31821439 19_29395445 -882.621371317966
104 19_31903650 19_29395445 -883.114422800945
105 19_31927743 19_29395445 -883.151489122916
106 19_31951836 19_29395445 -883.220356402142
107 19_32054356 19_29395445 -883.374606519018
108 19_32082893 19_29395445 -883.624617123111
109 19_32111430 19_29395445 -884.680993233117
110 19_32139966 19_29395445 -885.165424976462
111 19_32168503 19_29395445 -885.273423092603
112 19_32197040 19_29395445 -885.34782244443
113 19_32252908 19_29395445 -885.46372339569
114 19_32437021 19_29395445 -887.374555663575
115 19_32455155 19_29395445 -887.79912852887
116 19_32473289 19_29395445 -887.815704699361
117 19_32491424 19_29395445 -887.838248017408
118 19_32504071 19_29395445 -887.867553360814
119 19_32509776 19_29395445 -888.45341408951
120 19_32515498 19_29395445 -889.203898035582
121 19_32521248 19_29395445 -889.609443316317
122 19_32526997 19_29395445 -892.945591677177
123 19_32532746 19_29395445 -893.32016109979
124 19_32538495 19_29395445 -893.728649386906
125 19_32553828 19_29395445 -894.172650804969
126 19_32570619 19_29395445 -894.644376000337
127 19_32587410 19_29395445 -895.148575812176
128 19_32604201 19_29395445 -895.677757603434
129 19_32636598 19_29395445 -896.229760681491
130 19_32670407 19_29395445 -896.78007314735
131 19_32704215 19_29395445 -897.559423310882
132 19_32718469 19_29395445 -899.490959560819
133 19_32723063 19_29395445 -901.596864609674
134 19_32727657 19_29395445 -902.101539042788
135 19_32732250 19_29395445 -902.631107992248
136 19_32736844 19_29395445 -903.359426693599
