Var1 Var2 loglik
1 19_28711861 19_28711861 -902.588201861919
2 19_28714631 19_28711861 -902.617132469728
3 19_28717401 19_28711861 -902.651451071292
4 19_28720171 19_28711861 -902.685909048406
5 19_28730951 19_28711861 -902.732663945632
6 19_28738709 19_28711861 -902.784790056091
7 19_28746466 19_28711861 -902.836757977847
8 19_28754224 19_28711861 -902.888173025815
9 19_28759411 19_28711861 -902.941391592319
10 19_28764166 19_28711861 -903.00293501106
11 19_28768921 19_28711861 -903.064156033758
12 19_28771409 19_28711861 -903.126068457617
13 19_28773513 19_28711861 -903.186114419251
14 19_28775617 19_28711861 -903.244438403634
15 19_28777722 19_28711861 -903.113574843125
16 19_28779826 19_28711861 -902.950105065421
17 19_28781930 19_28711861 -902.804321132033
18 19_28784034 19_28711861 -902.677417465402
19 19_28786138 19_28711861 -902.570375676095
20 19_28788242 19_28711861 -902.48394319547
21 19_28790346 19_28711861 -902.418618024861
22 19_28792691 19_28711861 -902.365147265596
23 19_28939708 19_28711861 -902.346554144681
24 19_28966461 19_28711861 -902.332901772988
25 19_28979138 19_28711861 -902.3186803194
26 19_28991815 19_28711861 -902.303989470949
27 19_29004492 19_28711861 -902.280738107613
28 19_29017169 19_28711861 -902.255986590389
29 19_29029846 19_28711861 -902.235736268924
30 19_29089975 19_28711861 -902.122427090262
31 19_29244528 19_28711861 -902.097062689269
32 19_29367672 19_28711861 -901.946073957519
33 19_29395445 19_28711861 -899.68264333953
34 19_29423219 19_28711861 -899.158896642496
35 19_29450992 19_28711861 -899.121284584399
36 19_29551490 19_28711861 -898.695994587248
37 19_29699985 19_28711861 -900.182297925105
38 19_29826905 19_28711861 -900.175616020255
39 19_29868828 19_28711861 -900.173654599601
40 19_29898206 19_28711861 -900.119634985242
41 19_29927583 19_28711861 -900.051713911804
42 19_29939649 19_28711861 -899.99133103749
43 19_29945780 19_28711861 -899.905256745132
44 19_29951911 19_28711861 -899.691757098486
45 19_29958042 19_28711861 -898.410053161465
46 19_30077227 19_28711861 -898.348678456397
47 19_30166670 19_28711861 -897.557749482474
48 19_30172106 19_28711861 -896.09685457701
49 19_30177542 19_28711861 -894.79211575914
50 19_30181155 19_28711861 -893.69707880548
51 19_30181489 19_28711861 -892.855033456457
52 19_30181824 19_28711861 -892.299513041942
53 19_30198765 19_28711861 -892.035020230215
54 19_30223345 19_28711861 -891.974188146943
55 19_30235407 19_28711861 -891.944340124869
56 19_30239974 19_28711861 -891.91805215919
57 19_30244541 19_28711861 -891.892032420179
58 19_30249108 19_28711861 -891.866345480973
59 19_30253675 19_28711861 -891.840939415089
60 19_30258951 19_28711861 -891.815812139238
61 19_30270322 19_28711861 -891.790969990175
62 19_30281692 19_28711861 -891.766417654534
63 19_30322270 19_28711861 -891.742210625643
64 19_30431504 19_28711861 -891.658357450343
65 19_30438286 19_28711861 -891.370558704261
66 19_30445067 19_28711861 -891.116540488745
67 19_30451849 19_28711861 -890.899310865232
68 19_30574351 19_28711861 -890.868301737123
69 19_30671049 19_28711861 -890.67337603906
70 19_30676947 19_28711861 -890.532434950669
71 19_30682620 19_28711861 -891.435768284666
72 19_30688292 19_28711861 -894.185657451357
73 19_30695028 19_28711861 -898.515258006397
74 19_30713997 19_28711861 -893.17110788877
75 19_30732967 19_28711861 -889.619641700448
76 19_30751936 19_28711861 -889.295514150778
77 19_30770905 19_28711861 -889.122416719195
78 19_30789875 19_28711861 -888.946912531866
79 19_30822913 19_28711861 -888.820156286959
80 19_30871283 19_28711861 -888.80184047744
81 19_30875645 19_28711861 -888.783962565312
82 19_30880007 19_28711861 -888.766598776804
83 19_30948074 19_28711861 -888.745700384776
84 19_31046561 19_28711861 -890.143224805882
85 19_31048782 19_28711861 -889.971772011748
86 19_31051002 19_28711861 -889.779140630889
87 19_31053222 19_28711861 -889.549935862408
88 19_31055443 19_28711861 -889.271269480709
89 19_31057663 19_28711861 -888.938395488982
90 19_31071475 19_28711861 -888.662304169003
91 19_31171120 19_28711861 -888.489033826921
92 19_31192742 19_28711861 -888.45408353313
93 19_31202783 19_28711861 -888.418614226945
94 19_31205947 19_28711861 -888.381702807478
95 19_31209112 19_28711861 -888.344651236873
96 19_31212276 19_28711861 -887.86092404821
97 19_31215441 19_28711861 -887.432403994409
98 19_31218605 19_28711861 -887.095090995369
99 19_31221770 19_28711861 -886.851480922309
100 19_31224934 19_28711861 -886.701771178794
101 19_31228099 19_28711861 -886.681521951645
102 19_31230108 19_28711861 -886.6691039589
103 19_31231863 19_28711861 -886.635819966528
104 19_31233618 19_28711861 -886.664895362155
105 19_31235372 19_28711861 -886.694135975918
106 19_31237127 19_28711861 -886.722908395746
107 19_31238882 19_28711861 -886.750634174157
108 19_31240713 19_28711861 -886.776903553231
