Var1 Var2 loglik
1 19_32988345 19_32988345 -824.122203214064
2 19_32994548 19_32988345 -824.122449678204
3 19_33003722 19_32988345 -824.123350134214
4 19_33012897 19_32988345 -824.133242058514
5 19_33021521 19_32988345 -823.574428977777
6 19_33026219 19_32988345 -822.151541801433
7 19_33031442 19_32988345 -822.125087815496
8 19_33036664 19_32988345 -822.097399804396
9 19_33043094 19_32988345 -822.106745101669
10 19_33062165 19_32988345 -822.113233915927
11 19_33070659 19_32988345 -822.119156857943
12 19_33079153 19_32988345 -822.125522646855
13 19_33180334 19_32988345 -822.132299100385
14 19_33344193 19_32988345 -822.133128281268
15 19_33508051 19_32988345 -822.05613692422
16 19_33671910 19_32988345 -821.957391469957
17 19_33835768 19_32988345 -821.950568909802
18 19_33999626 19_32988345 -821.924829398961
19 19_34034981 19_32988345 -822.069473194998
20 19_34038599 19_32988345 -822.392241705691
21 19_34042217 19_32988345 -822.872027146319
22 19_34056872 19_32988345 -822.99511302293
23 19_34062754 19_32988345 -822.946339289911
24 19_34068636 19_32988345 -822.876978035759
25 19_34096619 19_32988345 -822.727157945145
26 19_34132400 19_32988345 -822.735410393006
27 19_34168181 19_32988345 -822.744058916174
28 19_34203962 19_32988345 -822.195968033199
29 19_34282346 19_32988345 -821.542838559774
30 19_34284190 19_32988345 -820.98691149006
31 19_34286034 19_32988345 -820.473835664577
32 19_34287879 19_32988345 -820.026798856636
33 19_34289723 19_32988345 -819.664953530794
34 19_34291568 19_32988345 -819.40206447413
35 19_34317647 19_32988345 -819.288699460157
36 19_34317951 19_32988345 -819.320027042106
37 19_34318256 19_32988345 -819.360332454846
38 19_34367155 19_32988345 -819.396058446901
39 19_34427004 19_32988345 -819.391570677727
40 19_34430634 19_32988345 -819.38690294109
41 19_34434265 19_32988345 -819.382296868043
42 19_34470255 19_32988345 -819.358480060418
43 19_34528859 19_32988345 -819.276685032753
44 19_34567314 19_32988345 -819.198921828749
45 19_34605769 19_32988345 -819.126254101299
46 19_34625797 19_32988345 -819.059038558864
47 19_34628748 19_32988345 -818.539633492385
48 19_34631700 19_32988345 -817.896726646716
49 19_34643690 19_32988345 -817.274927726966
50 19_34682145 19_32988345 -816.647977532131
51 19_34701660 19_32988345 -815.627795975003
52 19_34707402 19_32988345 -814.729833221339
53 19_34713145 19_32988345 -814.106440553146
54 19_34720970 19_32988345 -813.654280436724
55 19_34786999 19_32988345 -813.617785558824
56 19_34858054 19_32988345 -813.568830635045
57 19_34880257 19_32988345 -813.66362467684
58 19_34895441 19_32988345 -813.88987476907
59 19_34910625 19_32988345 -813.857932744645
60 19_34928124 19_32988345 -813.825483063371
61 19_34999178 19_32988345 -813.80923351879
62 19_35070233 19_32988345 -813.01210964979
63 19_35121225 19_32988345 -810.858241287745
64 19_35170959 19_32988345 -810.75230222324
65 19_35220692 19_32988345 -810.746334658719
66 19_35269815 19_32988345 -810.741081153796
67 19_35286075 19_32988345 -810.736385409085
68 19_35302336 19_32988345 -810.732239424493
69 19_35318596 19_32988345 -810.728631062382
70 19_35334856 19_32988345 -810.675056802127
71 19_35351116 19_32988345 -810.616696818095
72 19_35372084 19_32988345 -810.581521238405
73 19_35423845 19_32988345 -810.550079325895
74 19_35444219 19_32988345 -810.518669532957
75 19_35456305 19_32988345 -810.47562906756
76 19_35467489 19_32988345 -810.332494008604
77 19_35478673 19_32988345 -810.193937755638
78 19_35507967 19_32988345 -810.05060648726
79 19_35546066 19_32988345 -809.893161706383
80 19_35599959 19_32988345 -809.729443562475
81 19_35678326 19_32988345 -809.658228620722
82 19_35691162 19_32988345 -809.635623266107
83 19_35703999 19_32988345 -809.614516385295
84 19_35716835 19_32988345 -809.594890514565
85 19_35792533 19_32988345 -809.514578278971
86 19_35889492 19_32988345 -809.324690202415
87 19_35986451 19_32988345 -806.812591743264
88 19_36083410 19_32988345 -806.655183340784
89 19_36131400 19_32988345 -806.61860505783
90 19_36137515 19_32988345 -806.585332459961
91 19_36137639 19_32988345 -806.554196033791
92 19_36137762 19_32988345 -806.524950651191
93 19_36137886 19_32988345 -806.497640714404
94 19_36139028 19_32988345 -806.472357521886
95 19_36140087 19_32988345 -806.449452332285
96 19_36141145 19_32988345 -806.485759871515
97 19_36142203 19_32988345 -806.529785156828
98 19_36143262 19_32988345 -806.1461592701
99 19_36144320 19_32988345 -805.788710820511
100 19_36145379 19_32988345 -805.459256560549
101 19_36146437 19_32988345 -805.159331423499
102 19_36147495 19_32988345 -804.890168032295
103 19_36148554 19_32988345 -804.652681516659
104 19_36149612 19_32988345 -804.447464431792
105 19_36150671 19_32988345 -804.273622585638
106 19_36159084 19_32988345 -804.084599915916
107 19_36172304 19_32988345 -803.948049832054
108 19_36183233 19_32988345 -803.817140394683
109 19_36188888 19_32988345 -802.413774153279
110 19_36194542 19_32988345 -801.415850405981
111 19_36236608 19_32988345 -801.187855651777
112 19_36241204 19_32988345 -801.111758154142
113 19_36245801 19_32988345 -801.037741820733
114 19_36250397 19_32988345 -800.966592296837
115 19_36260486 19_32988345 -800.899034443604
116 19_36282620 19_32988345 -800.839689481033
117 19_36303619 19_32988345 -800.785947475006
118 19_36324618 19_32988345 -800.737188227361
119 19_36345616 19_32988345 -800.693690673293
120 19_36366615 19_32988345 -800.655462568121
121 19_36387614 19_32988345 -800.622578344566
122 19_36408613 19_32988345 -801.043707264943
123 19_36465130 19_32988345 -801.36462727807
124 19_36530966 19_32988345 -801.34618225058
125 19_36596802 19_32988345 -801.339385919299
126 19_36662639 19_32988345 -801.074152688719
127 19_36728475 19_32988345 -800.836644443739
128 19_36811333 19_32988345 -800.779996817068
129 19_36824355 19_32988345 -800.693426553244
130 19_36837376 19_32988345 -800.633644090539
131 19_36892195 19_32988345 -800.564092511936
132 19_36898397 19_32988345 -799.6406945279
133 19_36899842 19_32988345 -799.786769505379
134 19_36901287 19_32988345 -800.993985048038
135 19_37069663 19_32988345 -802.313468047285
136 19_37145334 19_32988345 -801.485057282022
137 19_37221005 19_32988345 -800.280092885157
138 19_37232749 19_32988345 -798.919545521989
139 19_37239070 19_32988345 -796.731057592408
140 19_37244725 19_32988345 -796.594198001952
141 19_37250510 19_32988345 -796.467658343035
142 19_37255312 19_32988345 -796.351382063399
143 19_37257370 19_32988345 -796.245262374231
144 19_37259427 19_32988345 -796.149140326133
145 19_37261485 19_32988345 -795.990348855681
146 19_37263542 19_32988345 -795.275332271828
147 19_37265599 19_32988345 -794.632022877489
148 19_37267657 19_32988345 -794.092028087103
149 19_37270620 19_32988345 -793.646689216653
150 19_37280817 19_32988345 -793.285354926294
151 19_37299028 19_32988345 -793.081060459452
152 19_37332743 19_32988345 -793.036642431024
153 19_37343592 19_32988345 -793.00296068829
154 19_37347317 19_32988345 -792.973125123334
155 19_37351041 19_32988345 -792.946989082416
156 19_37365990 19_32988345 -792.924516963849
157 19_37399704 19_32988345 -792.896642108144
158 19_37441724 19_32988345 -792.83116809168
159 19_37464733 19_32988345 -792.762992595902
160 19_37468012 19_32988345 -792.591172337193
161 19_37471291 19_32988345 -790.187018557113
162 19_37480300 19_32988345 -786.845531795956
163 19_37481042 19_32988345 -783.532195694478
164 19_37481785 19_32988345 -783.587816555806
165 19_37482527 19_32988345 -783.648703989844
166 19_37483269 19_32988345 -783.836026829216
167 19_37484012 19_32988345 -784.139279700881
168 19_37490782 19_32988345 -784.526547016162
169 19_37514693 19_32988345 -784.633595180349
170 19_37523302 19_32988345 -784.583519936087
171 19_37530847 19_32988345 -784.550599370147
172 19_37538393 19_32988345 -784.535079169279
173 19_37545939 19_32988345 -783.369809808863
174 19_37562181 19_32988345 -779.438854974567
175 19_37587820 19_32988345 -778.261634684451
176 19_37662709 19_32988345 -778.316888793119
177 19_37712100 19_32988345 -778.525205606541
178 19_37730810 19_32988345 -778.532863313704
179 19_37734057 19_32988345 -778.542323914968
180 19_37737304 19_32988345 -778.554423957066
181 19_37760807 19_32988345 -778.567254490254
182 19_37774974 19_32988345 -778.580521965337
183 19_37784116 19_32988345 -778.594365638087
184 19_37793257 19_32988345 -778.608287912543
185 19_37809513 19_32988345 -778.653362821042
186 19_37814843 19_32988345 -778.664671278239
187 19_37819851 19_32988345 -778.758790036746
188 19_37824858 19_32988345 -778.904071303987
189 19_37853062 19_32988345 -778.928621973776
190 19_37853668 19_32988345 -778.603683134945
191 19_37854274 19_32988345 -776.63736381971
192 19_37854880 19_32988345 -774.925936128488
193 19_37855486 19_32988345 -773.534837108916
194 19_37856092 19_32988345 -772.50560251564
195 19_37856699 19_32988345 -771.851760370472
196 19_37857305 19_32988345 -771.567872304899
197 19_37857911 19_32988345 -771.512298396716
198 19_37858517 19_32988345 -771.461256674903
199 19_37859123 19_32988345 -771.151407315336
200 19_37862448 19_32988345 -770.17572515005
201 19_37867026 19_32988345 -769.428433566284
202 19_37874206 19_32988345 -768.937342251376
203 19_37882287 19_32988345 -768.723077773905
204 19_37890369 19_32988345 -768.79511087408
205 19_37904186 19_32988345 -769.153369010963
206 19_37953577 19_32988345 -769.264049203078
207 19_38002968 19_32988345 -769.374878480492
208 19_38027116 19_32988345 -768.918570512108
209 19_38030760 19_32988345 -768.456246053413
210 19_38034404 19_32988345 -768.13228565316
211 19_38051674 19_32988345 -767.979852403757
212 19_38072015 19_32988345 -767.716708624306
213 19_38072328 19_32988345 -767.534282510758
214 19_38072640 19_32988345 -767.492776503253
215 19_38115027 19_32988345 -767.575648340355
216 19_38170198 19_32988345 -767.098321874852
217 19_38173308 19_32988345 -767.395529918664
218 19_38176417 19_32988345 -767.763963481164
219 19_38231552 19_32988345 -768.176995965613
220 19_38349714 19_32988345 -767.555173598734
221 19_38413325 19_32988345 -767.623585021112
222 19_38416110 19_32988345 -767.699221885737
223 19_38418894 19_32988345 -767.781341021052
224 19_38421678 19_32988345 -767.869893738527
225 19_38424463 19_32988345 -767.912132841656
226 19_38427247 19_32988345 -768.195775044194
227 19_38430031 19_32988345 -768.332493299491
228 19_38433852 19_32988345 -768.437287893799
229 19_38438751 19_32988345 -768.542454073227
230 19_38462963 19_32988345 -768.650606497718
231 19_38581125 19_32988345 -768.762090406324
232 19_32988345 19_32994548 -824.160585921584
233 19_32994548 19_32994548 -824.163836847434
234 19_33003722 19_32994548 -824.165820843402
235 19_33012897 19_32994548 -824.17604371976
236 19_33021521 19_32994548 -823.616991112275
237 19_33026219 19_32994548 -822.194138958295
238 19_33031442 19_32994548 -822.16802808364
239 19_33036664 19_32994548 -822.140512330778
240 19_33043094 19_32994548 -822.149739942431
241 19_33062165 19_32994548 -822.156185580272
242 19_33070659 19_32994548 -822.162087263548
243 19_33079153 19_32994548 -822.168432319741
244 19_33180334 19_32994548 -822.175187437561
245 19_33344193 19_32994548 -822.175053286566
246 19_33508051 19_32994548 -822.095251311224
247 19_33671910 19_32994548 -821.995014259789
248 19_33835768 19_32994548 -821.988326597616
249 19_33999626 19_32994548 -821.962280390154
250 19_34034981 19_32994548 -822.106372506713
251 19_34038599 19_32994548 -822.428588528678
252 19_34042217 19_32994548 -822.907838898568
253 19_34056872 19_32994548 -823.03054053803
254 19_34062754 19_32994548 -822.981488397338
255 19_34068636 19_32994548 -822.91186235597
256 19_34096619 19_32994548 -822.76163105621
257 19_34132400 19_32994548 -822.769841481988
258 19_34168181 19_32994548 -822.778448458948
259 19_34203962 19_32994548 -822.232039488263
260 19_34282346 19_32994548 -821.580977958959
261 19_34284190 19_32994548 -821.025324182355
262 19_34286034 19_32994548 -820.51262388303
263 19_34287879 19_32994548 -820.066075102642
264 19_34289723 19_32994548 -819.704798074601
265 19_34291568 19_32994548 -819.442520214351
266 19_34317647 19_32994548 -819.329567986326
267 19_34317951 19_32994548 -819.360803224556
268 19_34318256 19_32994548 -819.400977853982
269 19_34367155 19_32994548 -819.43656595877
270 19_34427004 19_32994548 -819.432021151487
271 19_34430634 19_32994548 -819.427295998268
272 19_34434265 19_32994548 -819.422632651131
273 19_34470255 19_32994548 -819.398732316939
274 19_34528859 19_32994548 -819.316848884895
275 19_34567314 19_32994548 -819.23900430798
276 19_34605769 19_32994548 -819.166264881323
277 19_34625797 19_32994548 -819.098988426773
278 19_34628748 19_32994548 -818.580059120199
279 19_34631700 19_32994548 -817.937714785504
280 19_34643690 19_32994548 -817.316397698663
281 19_34682145 19_32994548 -816.689814558292
282 19_34701660 19_32994548 -815.669754686399
283 19_34707402 19_32994548 -814.771798840769
284 19_34713145 19_32994548 -814.148388798811
285 19_34720970 19_32994548 -813.696165509726
286 19_34786999 19_32994548 -813.659675819089
287 19_34858054 19_32994548 -813.610683615874
288 19_34880257 19_32994548 -813.705372117897
