Var1 Var2 loglik
1 19_28711861 19_28711861 -836.562378139082
2 19_28714631 19_28711861 -836.514515834569
3 19_28717401 19_28711861 -836.471509083388
4 19_28720171 19_28711861 -836.430468178614
5 19_28730951 19_28711861 -836.367439114001
6 19_28738709 19_28711861 -836.302439007531
7 19_28746466 19_28711861 -836.241478130283
8 19_28754224 19_28711861 -836.184252427438
9 19_28759411 19_28711861 -836.131089394778
10 19_28764166 19_28711861 -836.082836043745
11 19_28768921 19_28711861 -836.03930737286
12 19_28771409 19_28711861 -835.995382775666
13 19_28773513 19_28711861 -835.964374267085
14 19_28775617 19_28711861 -835.940428330201
15 19_28777722 19_28711861 -835.810293595005
16 19_28779826 19_28711861 -835.696052404797
17 19_28781930 19_28711861 -835.618118893524
18 19_28784034 19_28711861 -835.577414103538
19 19_28786138 19_28711861 -835.57447176092
20 19_28788242 19_28711861 -835.609423941583
21 19_28790346 19_28711861 -835.681998563801
22 19_28792691 19_28711861 -835.788069167507
23 19_28939708 19_28711861 -835.810851451176
24 19_28966461 19_28711861 -835.793072759137
25 19_28979138 19_28711861 -835.776973413913
26 19_28991815 19_28711861 -835.762854115688
27 19_29004492 19_28711861 -835.758399696714
28 19_29017169 19_28711861 -835.753619374118
29 19_29029846 19_28711861 -835.909888872665
30 19_29089975 19_28711861 -835.657125385403
31 19_29244528 19_28711861 -835.13814269891
32 19_29367672 19_28711861 -835.305828061043
33 19_29395445 19_28711861 -833.293253864
34 19_29423219 19_28711861 -832.881335883569
35 19_29450992 19_28711861 -832.852255736874
36 19_29551490 19_28711861 -832.820014071597
37 19_29699985 19_28711861 -833.204053514812
38 19_29826905 19_28711861 -833.19894700656
39 19_29868828 19_28711861 -833.194283576755
40 19_29898206 19_28711861 -833.292087677283
41 19_29927583 19_28711861 -833.447629816397
42 19_29939649 19_28711861 -833.623121908886
43 19_29945780 19_28711861 -833.608094290391
44 19_29951911 19_28711861 -833.573158047534
45 19_29958042 19_28711861 -833.460084520881
46 19_30077227 19_28711861 -833.535145027927
47 19_30166670 19_28711861 -832.382381664603
48 19_30172106 19_28711861 -830.094583239755
49 19_30177542 19_28711861 -827.8682644017
50 19_30181155 19_28711861 -825.757644788349
51 19_30181489 19_28711861 -823.85021891747
52 19_30181824 19_28711861 -822.241333011177
53 19_30198765 19_28711861 -821.030596760197
54 19_30223345 19_28711861 -821.061214219497
55 19_30235407 19_28711861 -821.029895664647
56 19_30239974 19_28711861 -820.99915169104
57 19_30244541 19_28711861 -820.968613258822
58 19_30249108 19_28711861 -820.938537531173
59 19_30253675 19_28711861 -820.908714761851
60 19_30258951 19_28711861 -820.879112089681
61 19_30270322 19_28711861 -820.849740339755
62 19_30281692 19_28711861 -820.820622630635
63 19_30322270 19_28711861 -820.791774961568
64 19_30431504 19_28711861 -820.648078557652
65 19_30438286 19_28711861 -820.108708276552
66 19_30445067 19_28711861 -819.621608781658
67 19_30451849 19_28711861 -819.192484213675
68 19_30574351 19_28711861 -819.146658066
69 19_30671049 19_28711861 -818.907307346954
70 19_30676947 19_28711861 -819.061584252616
71 19_30682620 19_28711861 -821.990713830064
72 19_30688292 19_28711861 -827.649848062292
