Var1 Var2 loglik
1 19_32885671 19_32885671 -779.897664410894
2 19_32917514 19_32885671 -780.006991301632
3 19_32924036 19_32885671 -779.964316695173
4 19_32930557 19_32885671 -779.956356951437
5 19_32939488 19_32885671 -779.947778353269
6 19_32948350 19_32885671 -779.947357521061
7 19_32957213 19_32885671 -779.949723486032
8 19_32963717 19_32885671 -779.952245747842
9 19_32969874 19_32885671 -779.955402248379
10 19_32976031 19_32885671 -779.961177033073
11 19_32982188 19_32885671 -779.971413723872
12 19_32988345 19_32885671 -779.962704531594
13 19_32994548 19_32885671 -779.954322684332
14 19_33003722 19_32885671 -779.966902817173
15 19_33012897 19_32885671 -780.016790536083
16 19_33021521 19_32885671 -778.591581677945
17 19_33026219 19_32885671 -777.134344978538
18 19_33031442 19_32885671 -777.115368033017
19 19_33036664 19_32885671 -777.095762221246
20 19_33043094 19_32885671 -777.078960644489
21 19_33062165 19_32885671 -777.059479197223
22 19_33070659 19_32885671 -777.039612548528
23 19_33079153 19_32885671 -777.020313135825
24 19_33180334 19_32885671 -777.001272752556
25 19_33344193 19_32885671 -776.975687682456
26 19_33508051 19_32885671 -777.288716738442
27 19_33671910 19_32885671 -777.181518528153
28 19_33835768 19_32885671 -777.248927041361
29 19_33999626 19_32885671 -777.290976681205
30 19_34034981 19_32885671 -777.882531602835
31 19_34038599 19_32885671 -779.257401944912
32 19_34042217 19_32885671 -781.347482074001
33 19_34056872 19_32885671 -782.045599668778
34 19_34062754 19_32885671 -782.044475768055
35 19_34068636 19_32885671 -781.990959314635
36 19_34096619 19_32885671 -781.903873393349
37 19_34132400 19_32885671 -781.894956927004
38 19_34168181 19_32885671 -781.886464642442
39 19_34203962 19_32885671 -781.828513323802
40 19_34282346 19_32885671 -781.721288655018
41 19_34284190 19_32885671 -779.584344018888
42 19_34286034 19_32885671 -777.569528678769
43 19_34287879 19_32885671 -775.78952035977
44 19_34289723 19_32885671 -774.300940168994
45 19_34291568 19_32885671 -773.138342947663
46 19_34317647 19_32885671 -772.502413960762
47 19_34317951 19_32885671 -772.433400163632
48 19_34318256 19_32885671 -772.377986274995
49 19_34367155 19_32885671 -772.343587300657
50 19_34427004 19_32885671 -772.339023545261
51 19_34430634 19_32885671 -772.334699803066
52 19_34434265 19_32885671 -772.33039860919
53 19_34470255 19_32885671 -772.315363710373
54 19_34528859 19_32885671 -772.269546223822
55 19_34567314 19_32885671 -772.225052893342
56 19_34605769 19_32885671 -772.182702154074
57 19_34625797 19_32885671 -772.142913313289
58 19_34628748 19_32885671 -772.015290853605
59 19_34631700 19_32885671 -771.861253534316
60 19_34643690 19_32885671 -771.708839581311
61 19_34682145 19_32885671 -771.503684352081
62 19_34701660 19_32885671 -770.915715828701
63 19_34707402 19_32885671 -770.642596230324
64 19_34713145 19_32885671 -770.530175213679
65 19_34720970 19_32885671 -770.490756595432
66 19_34786999 19_32885671 -770.429879531764
67 19_34858054 19_32885671 -770.144586524036
68 19_34880257 19_32885671 -769.843392778746
69 19_34895441 19_32885671 -769.483011184037
70 19_34910625 19_32885671 -769.428938704801
71 19_34928124 19_32885671 -769.419114563275
72 19_34999178 19_32885671 -769.026570735928
73 19_35070233 19_32885671 -768.735681065585
74 19_35121225 19_32885671 -768.56303390215
75 19_35170959 19_32885671 -768.549037856526
76 19_35220692 19_32885671 -768.539167480403
77 19_35269815 19_32885671 -768.529403124844
78 19_35286075 19_32885671 -768.519803831942
79 19_35302336 19_32885671 -768.510371025138
80 19_35318596 19_32885671 -768.501105720656
81 19_35334856 19_32885671 -768.539272234058
82 19_35351116 19_32885671 -768.590129628279
83 19_35372084 19_32885671 -768.600036336993
84 19_35423845 19_32885671 -768.602873276876
85 19_35444219 19_32885671 -768.605076179049
86 19_35456305 19_32885671 -768.569941109709
87 19_35467489 19_32885671 -768.240242341954
88 19_35478673 19_32885671 -767.976505720132
89 19_35507967 19_32885671 -767.790158395091
90 19_35546066 19_32885671 -767.689076764102
91 19_35599959 19_32885671 -767.669949407747
92 19_35678326 19_32885671 -767.686340403473
93 19_35691162 19_32885671 -767.697820233157
94 19_35703999 19_32885671 -767.710670593156
95 19_35716835 19_32885671 -767.724876399118
