Var1 Var2 loglik
1 19_28711861 19_28711861 -915.724912229689
2 19_28714631 19_28711861 -915.697181483171
3 19_28717401 19_28711861 -915.691190121242
4 19_28720171 19_28711861 -915.685064799963
5 19_28730951 19_28711861 -915.677737541272
6 19_28738709 19_28711861 -915.668074888716
7 19_28746466 19_28711861 -915.656633453674
8 19_28754224 19_28711861 -915.646170825368
9 19_28759411 19_28711861 -915.634651330203
10 19_28764166 19_28711861 -915.616619238076
11 19_28768921 19_28711861 -915.600083015078
12 19_28771409 19_28711861 -915.584301684769
13 19_28773513 19_28711861 -915.571345995958
14 19_28775617 19_28711861 -915.56036598627
15 19_28777722 19_28711861 -915.462676176254
16 19_28779826 19_28711861 -915.366173740814
17 19_28781930 19_28711861 -915.271071089679
18 19_28784034 19_28711861 -915.17790308699
19 19_28786138 19_28711861 -915.087212758403
20 19_28788242 19_28711861 -914.999538818609
21 19_28790346 19_28711861 -914.915403990034
22 19_28792691 19_28711861 -914.838148604995
23 19_28939708 19_28711861 -914.802046575558
24 19_28966461 19_28711861 -914.800606781808
25 19_28979138 19_28711861 -914.797614331018
26 19_28991815 19_28711861 -914.79278310202
27 19_29004492 19_28711861 -914.744168102428
28 19_29017169 19_28711861 -914.700696137254
29 19_29029846 19_28711861 -914.313177001759
30 19_29089975 19_28711861 -913.88226961403
31 19_29244528 19_28711861 -914.178477738553
32 19_29367672 19_28711861 -914.136068917386
33 19_29395445 19_28711861 -913.67058464978
34 19_29423219 19_28711861 -913.793359783512
35 19_29450992 19_28711861 -913.757531160915
36 19_29551490 19_28711861 -913.939788775933
37 19_29699985 19_28711861 -913.964177242625
38 19_29826905 19_28711861 -913.943762280947
39 19_29868828 19_28711861 -913.910160084236
40 19_29898206 19_28711861 -913.831380920184
41 19_29927583 19_28711861 -913.740177370472
42 19_29939649 19_28711861 -913.657375653219
43 19_29945780 19_28711861 -913.525756890824
44 19_29951911 19_28711861 -913.394635188921
45 19_29958042 19_28711861 -912.244775575604
46 19_30077227 19_28711861 -912.247714277839
47 19_30166670 19_28711861 -911.596803040732
48 19_30172106 19_28711861 -910.613613919037
49 19_30177542 19_28711861 -909.698721719024
50 19_30181155 19_28711861 -908.794290614301
51 19_30181489 19_28711861 -907.941629150241
52 19_30181824 19_28711861 -907.285640995775
53 19_30198765 19_28711861 -906.867641383179
