Var1 Var2 loglik
1 19_28711861 19_28711861 -894.61522257485
2 19_28714631 19_28711861 -894.469188280268
3 19_28717401 19_28711861 -894.332814279365
4 19_28720171 19_28711861 -894.207042247185
5 19_28730951 19_28711861 -893.957799298115
6 19_28738709 19_28711861 -893.69831753571
7 19_28746466 19_28711861 -893.457783187436
8 19_28754224 19_28711861 -893.236647849959
9 19_28759411 19_28711861 -893.036451648847
10 19_28764166 19_28711861 -892.86015793162
11 19_28768921 19_28711861 -892.705118053731
12 19_28771409 19_28711861 -892.542209074022
13 19_28773513 19_28711861 -892.400460656333
14 19_28775617 19_28711861 -892.281426955211
15 19_28777722 19_28711861 -891.765263644431
16 19_28779826 19_28711861 -891.363268830062
17 19_28781930 19_28711861 -891.052965581333
18 19_28784034 19_28711861 -890.836816358671
19 19_28786138 19_28711861 -890.716194383064
20 19_28788242 19_28711861 -890.691360356474
21 19_28790346 19_28711861 -890.761471562581
22 19_28792691 19_28711861 -890.921229636545
23 19_28939708 19_28711861 -890.956471450095
24 19_28966461 19_28711861 -890.719704548977
25 19_28979138 19_28711861 -890.502941850033
26 19_28991815 19_28711861 -890.309543675265
27 19_29004492 19_28711861 -889.994975894663
28 19_29017169 19_28711861 -889.709840690505
29 19_29029846 19_28711861 -889.69783232402
30 19_29089975 19_28711861 -889.429632265562
31 19_29244528 19_28711861 -888.17626044018
32 19_29367672 19_28711861 -887.100689429222
33 19_29395445 19_28711861 -885.195645619959
34 19_29423219 19_28711861 -885.315689790583
35 19_29450992 19_28711861 -885.28517279067
36 19_29551490 19_28711861 -885.1369294184
37 19_29699985 19_28711861 -885.749377970012
38 19_29826905 19_28711861 -885.743748166638
39 19_29868828 19_28711861 -885.489038076824
40 19_29898206 19_28711861 -884.99246957569
41 19_29927583 19_28711861 -884.431973270027
42 19_29939649 19_28711861 -883.90711680397
43 19_29945780 19_28711861 -882.454128170858
44 19_29951911 19_28711861 -880.847644527998
45 19_29958042 19_28711861 -878.665312935536
46 19_30077227 19_28711861 -878.665549118731
47 19_30166670 19_28711861 -878.507345706735
48 19_30172106 19_28711861 -878.375224381365
49 19_30177542 19_28711861 -878.388455726593
50 19_30181155 19_28711861 -878.502296539947
51 19_30181489 19_28711861 -878.753533397764
52 19_30181824 19_28711861 -879.205493083686
53 19_30198765 19_28711861 -879.828542845298
54 19_30223345 19_28711861 -880.2011735606
55 19_30235407 19_28711861 -880.229161782543
56 19_30239974 19_28711861 -880.225827257915
57 19_30244541 19_28711861 -880.222528005404
58 19_30249108 19_28711861 -880.219274664631
59 19_30253675 19_28711861 -880.216105093882
60 19_30258951 19_28711861 -880.213027234701
61 19_30270322 19_28711861 -880.210040319888
62 19_30281692 19_28711861 -880.207137945675
63 19_30322270 19_28711861 -880.204317626457
64 19_28711861 19_28714631 -894.595544746034
65 19_28714631 19_28714631 -894.449441036325
66 19_28717401 19_28714631 -894.312978722167
67 19_28720171 19_28714631 -894.18711875088
68 19_28730951 19_28714631 -893.937785118636
69 19_28738709 19_28714631 -893.678209914823
70 19_28746466 19_28714631 -893.437581186232
71 19_28754224 19_28714631 -893.2163557065
72 19_28759411 19_28714631 -893.016071199784
73 19_28764166 19_28714631 -892.839682636051
74 19_28768921 19_28714631 -892.684554694073
75 19_28771409 19_28714631 -892.521561622352
76 19_28773513 19_28714631 -892.379737084348
77 19_28775617 19_28714631 -892.260636042004
78 19_28777722 19_28714631 -891.744366005347
79 19_28779826 19_28714631 -891.342292150083
80 19_28781930 19_28714631 -891.031922314501
81 19_28784034 19_28714631 -890.815719539972
82 19_28786138 19_28714631 -890.695057447136
83 19_28788242 19_28714631 -890.670196946116
84 19_28790346 19_28714631 -890.740295334945
85 19_28792691 19_28714631 -890.900063024392
86 19_28939708 19_28714631 -890.935317128433
87 19_28966461 19_28714631 -890.698557825887
88 19_28979138 19_28714631 -890.481801097323
89 19_28991815 19_28714631 -890.288407210023
90 19_29004492 19_28714631 -889.973817234763
91 19_29017169 19_28714631 -889.688670528427
92 19_29029846 19_28714631 -889.676736224401
93 19_29089975 19_28714631 -889.408698527666
94 19_29244528 19_28714631 -888.155512878397
95 19_29367672 19_28714631 -887.079871538952
96 19_29395445 19_28714631 -885.174704608203
97 19_29423219 19_28714631 -885.294907290433
98 19_29450992 19_28714631 -885.264410633789
99 19_29551490 19_28714631 -885.116655316989
100 19_29699985 19_28714631 -885.728994449119
101 19_29826905 19_28714631 -885.723369259778
102 19_29868828 19_28714631 -885.468639647103
103 19_29898206 19_28714631 -884.97204132528
104 19_29927583 19_28714631 -884.411513047714
105 19_29939649 19_28714631 -883.886628568318
106 19_29945780 19_28714631 -882.433588601011
107 19_29951911 19_28714631 -880.827047952727
108 19_29958042 19_28714631 -878.644943652176
109 19_30077227 19_28714631 -878.645216791918
110 19_30166670 19_28714631 -878.487104467385
111 19_30172106 19_28714631 -878.355063869638
112 19_30177542 19_28714631 -878.368391036143
113 19_30181155 19_28714631 -878.482333101645
114 19_30181489 19_28714631 -878.733686776925
115 19_30181824 19_28714631 -879.18578958992
116 19_30198765 19_28714631 -879.809004669975
117 19_30223345 19_28714631 -880.181784499638
118 19_30235407 19_28714631 -880.209783442733
119 19_30239974 19_28714631 -880.20645194573
120 19_30244541 19_28714631 -880.203155638356
121 19_30249108 19_28714631 -880.199905161213
122 19_30253675 19_28714631 -880.196738385626
123 19_30258951 19_28714631 -880.193663254269
124 19_30270322 19_28714631 -880.190678998245
125 19_30281692 19_28714631 -880.1877792132
126 19_30322270 19_28714631 -880.184961410185
127 19_28711861 19_28717401 -894.562843417879
128 19_28714631 19_28717401 -894.416655129052
129 19_28717401 19_28717401 -894.280026296192
130 19_28720171 19_28717401 -894.154001214918
131 19_28730951 19_28717401 -893.904497479638
132 19_28738709 19_28717401 -893.644750585115
133 19_28746466 19_28717401 -893.403950588845
134 19_28754224 19_28717401 -893.182561397311
135 19_28759411 19_28717401 -892.982118488554
136 19_28764166 19_28717401 -892.805567672682
137 19_28768921 19_28717401 -892.65028881572
138 19_28771409 19_28717401 -892.487155659412
139 19_28773513 19_28717401 -892.345199072133
140 19_28775617 19_28717401 -892.225979107754
141 19_28777722 19_28717401 -891.709524634952
142 19_28779826 19_28717401 -891.307301784837
143 19_28781930 19_28717401 -890.996811032447
144 19_28784034 19_28717401 -890.780516772366
145 19_28786138 19_28717401 -890.659793569496
146 19_28788242 19_28717401 -890.63490284114
147 19_28790346 19_28717401 -890.705001944201
148 19_28792691 19_28717401 -890.864811700311
149 19_28939708 19_28717401 -890.90008947332
150 19_28966461 19_28717401 -890.663342241499
151 19_28979138 19_28717401 -890.446596815171
152 19_28991815 19_28717401 -890.253213343147
153 19_29004492 19_28717401 -889.938563789123
154 19_29017169 19_28717401 -889.653375954073
155 19_29029846 19_28717401 -889.641509055283
156 19_29089975 19_28717401 -889.373635417932
157 19_29244528 19_28717401 -888.121018097281
158 19_29367672 19_28717401 -887.045245630756
159 19_29395445 19_28717401 -885.140037771726
160 19_29423219 19_28717401 -885.260686045399
161 19_29450992 19_28717401 -885.230213385093
162 19_29551490 19_28717401 -885.083008099553
163 19_29699985 19_28717401 -885.695299702348
164 19_29826905 19_28717401 -885.689679418278
165 19_29868828 19_28717401 -885.434899423901
166 19_29898206 19_28717401 -884.938236937093
167 19_29927583 19_28717401 -884.377643070777
168 19_29939649 19_28717401 -883.852700362522
169 19_29945780 19_28717401 -882.399611845909
170 19_29951911 19_28717401 -880.793053586769
171 19_29958042 19_28717401 -878.611276633509
172 19_30077227 19_28717401 -878.611586733734
173 19_30166670 19_28717401 -878.453518019579
174 19_30172106 19_28717401 -878.321520192374
175 19_30177542 19_28717401 -878.334901819305
176 19_30181155 19_28717401 -878.448906006193
177 19_30181489 19_28717401 -878.700351294807
178 19_30181824 19_28717401 -879.152588752308
179 19_30198765 19_28717401 -879.775986543961
180 19_30223345 19_28717401 -880.149034696763
181 19_30235407 19_28717401 -880.177053211506
182 19_30239974 19_28717401 -880.17372383376
183 19_30244541 19_28717401 -880.170429540649
184 19_30249108 19_28717401 -880.167180966031
185 19_30253675 19_28717401 -880.164016009526
186 19_30258951 19_28717401 -880.160942612136
187 19_30270322 19_28717401 -880.157960005188
188 19_30281692 19_28717401 -880.155061787684
189 19_30322270 19_28717401 -880.152245464001
190 19_28711861 19_28720171 -894.530531195749
191 19_28714631 19_28720171 -894.384259454195
192 19_28717401 19_28720171 -894.247464521701
193 19_28720171 19_28720171 -894.121274400118
194 19_28730951 19_28720171 -893.87160093157
195 19_28738709 19_28720171 -893.611682414516
196 19_28746466 19_28720171 -893.370710736371
197 19_28754224 19_28720171 -893.14915693138
198 19_28759411 19_28720171 -892.94855424295
199 19_28764166 19_28720171 -892.771839355803
200 19_28768921 19_28720171 -892.616407309767
201 19_28771409 19_28720171 -892.453131303289
202 19_28773513 19_28720171 -892.311039641699
203 19_28775617 19_28720171 -892.191697382323
204 19_28777722 19_28720171 -891.675055498176
205 19_28779826 19_28720171 -891.272681646516
206 19_28781930 19_28720171 -890.962067495949
207 19_28784034 19_28720171 -890.745678819503
208 19_28786138 19_28720171 -890.62489116076
209 19_28788242 19_28720171 -890.599966486762
210 19_28790346 19_28720171 -890.670062262603
211 19_28792691 19_28720171 -890.82990974654
212 19_28939708 19_28720171 -890.865210336028
213 19_28966461 19_28720171 -890.628475472053
214 19_28979138 19_28720171 -890.411741646637
215 19_28991815 19_28720171 -890.218368886762
216 19_29004492 19_28720171 -889.903659912972
217 19_29017169 19_28720171 -889.61843088613
218 19_29029846 19_28720171 -889.606630726426
219 19_29089975 19_28720171 -889.338919704792
220 19_29244528 19_28720171 -888.086866298189
221 19_29367672 19_28720171 -887.010965812752
222 19_29395445 19_28720171 -885.105718743396
223 19_29423219 19_28720171 -885.226807185537
224 19_29450992 19_28720171 -885.196358566895
225 19_29551490 19_28720171 -885.049702206167
226 19_29699985 19_28720171 -885.66194733927
227 19_29826905 19_28720171 -885.656332038957
228 19_29868828 19_28720171 -885.401502355241
229 19_29898206 19_28720171 -884.904776616078
230 19_29927583 19_28720171 -884.34411812989
231 19_29939649 19_28720171 -883.819118115819
232 19_29945780 19_28720171 -882.365982470088
233 19_29951911 19_28720171 -880.759408211451
234 19_29958042 19_28720171 -878.577962468002
235 19_30077227 19_28720171 -878.578309986668
236 19_30166670 19_28720171 -878.420284337243
237 19_30172106 19_28720171 -878.288328582209
238 19_30177542 19_28720171 -878.301763744158
239 19_30181155 19_28720171 -878.415829025288
240 19_30181489 19_28720171 -878.667364506217
241 19_30181824 19_28720171 -879.119734592791
242 19_30198765 19_28720171 -879.743312577971
243 19_30223345 19_28720171 -880.11662677482
244 19_30235407 19_28720171 -880.144664734871
245 19_30239974 19_28720171 -880.141337526374
246 19_30244541 19_28720171 -880.138045296376
247 19_30249108 19_28720171 -880.13479867283
248 19_30253675 19_28720171 -880.131635584146
249 19_30258951 19_28720171 -880.128563969694
250 19_30270322 19_28720171 -880.125583061
251 19_30281692 19_28720171 -880.122686460365
252 19_30322270 19_28720171 -880.119871664876
253 19_28711861 19_28730951 -894.502448346791
254 19_28714631 19_28730951 -894.356104476311
255 19_28717401 19_28730951 -894.219169225059
256 19_28720171 19_28730951 -894.092837933308
257 19_28730951 19_28730951 -893.842959122056
258 19_28738709 19_28730951 -893.582815291036
259 19_28746466 19_28730951 -893.341613758574
260 19_28754224 19_28730951 -893.119831928342
261 19_28759411 19_28730951 -892.919001369688
262 19_28764166 19_28730951 -892.742050400219
263 19_28768921 19_28730951 -892.586389939849
264 19_28771409 19_28730951 -892.422885862412
265 19_28773513 19_28730951 -892.280572852654
266 19_28775617 19_28730951 -892.161021151445
267 19_28777722 19_28730951 -891.644113664386
268 19_28779826 19_28730951 -891.241529642003
269 19_28781930 19_28730951 -890.930725689488
270 19_28784034 19_28730951 -890.714169779462
271 19_28786138 19_28730951 -890.593239316592
272 19_28788242 19_28730951 -890.568197735111
273 19_28790346 19_28730951 -890.638203534652
274 19_28792691 19_28730951 -890.797999266832
275 19_28939708 19_28730951 -890.833304602033
276 19_28966461 19_28730951 -890.596572944543
277 19_28979138 19_28730951 -890.379841870381
278 19_28991815 19_28730951 -890.186471373576
279 19_29004492 19_28730951 -889.871722181676
280 19_29017169 19_28730951 -889.586466862385
281 19_29029846 19_28730951 -889.574761576833
282 19_29089975 19_28730951 -889.307262346827
283 19_29244528 19_28730951 -888.055756379486
284 19_29367672 19_28730951 -886.979734143347
285 19_29395445 19_28730951 -885.074420904015
286 19_29423219 19_28730951 -885.1958856324
287 19_29450992 19_28730951 -885.16545985945
288 19_29551490 19_28730951 -885.01934918797
289 19_29699985 19_28730951 -885.631495999307
290 19_29826905 19_28730951 -885.625884242959
291 19_29868828 19_28730951 -885.37101354932
292 19_29898206 19_28730951 -884.874236253992
293 19_29927583 19_28730951 -884.313524639371
294 19_29939649 19_28730951 -883.788476423636
295 19_29945780 19_28730951 -882.335211565735
296 19_29951911 19_28730951 -880.728476013127
297 19_29958042 19_28730951 -878.547231570832
298 19_30077227 19_28730951 -878.54760353565
299 19_30166670 19_28730951 -878.389617417747
300 19_30172106 19_28730951 -878.257677936501
301 19_30177542 19_28730951 -878.271136478215
302 19_30181155 19_28730951 -878.385223347213
303 19_30181489 19_28730951 -878.636800942926
304 19_30181824 19_28730951 -879.089253513836
305 19_30198765 19_28730951 -879.71296060113
306 19_30223345 19_28730951 -880.086503694181
307 19_30235407 19_28730951 -880.114556789441
308 19_30239974 19_28730951 -880.111230313111
309 19_30244541 19_28730951 -880.107938719764
310 19_30249108 19_28730951 -880.104692637912
311 19_30253675 19_28730951 -880.101530025068
312 19_30258951 19_28730951 -880.098458819398
313 19_30270322 19_28730951 -880.095478252884
314 19_30281692 19_28730951 -880.092581931102
315 19_30322270 19_28730951 -880.089767344091
316 19_28711861 19_28738709 -894.469476186234
317 19_28714631 19_28738709 -894.323063143959
318 19_28717401 19_28738709 -894.185991716433
319 19_28720171 19_28738709 -894.059522584048
320 19_28730951 19_28738709 -893.809430989829
321 19_28738709 19_28738709 -893.54904777715
322 19_28746466 19_28738709 -893.307598453318
323 19_28754224 19_28738709 -893.085568502636
324 19_28759411 19_28738709 -892.884486048964
325 19_28764166 19_28738709 -892.707266125575
326 19_28768921 19_28738709 -892.551342550457
327 19_28771409 19_28738709 -892.387571751586
328 19_28773513 19_28738709 -892.244998354134
329 19_28775617 19_28738709 -892.125197143272
330 19_28777722 19_28738709 -891.60797959693
331 19_28779826 19_28738709 -891.205144113177
332 19_28781930 19_28738709 -890.894107435401
333 19_28784034 19_28738709 -890.67734011602
334 19_28786138 19_28738709 -890.556221819903
335 19_28788242 19_28738709 -890.531017855165
336 19_28790346 19_28738709 -890.600888159568
337 19_28792691 19_28738709 -890.760591534734
338 19_28939708 19_28738709 -890.795896871658
339 19_28966461 19_28738709 -890.559160820753
340 19_28979138 19_28738709 -890.342424871176
341 19_28991815 19_28738709 -890.149049078472
342 19_29004492 19_28738709 -889.834261380189
343 19_29017169 19_28738709 -889.548980596714
344 19_29029846 19_28738709 -889.537377295231
345 19_29089975 19_28738709 -889.270097923873
346 19_29244528 19_28738709 -888.019114760382
347 19_29367672 19_28738709 -886.942976764736
348 19_29395445 19_28738709 -885.037602758386
349 19_29423219 19_28738709 -885.159429483672
350 19_29450992 19_28738709 -885.129037176082
351 19_29551490 19_28738709 -884.983738302554
352 19_29699985 19_28738709 -885.59579225088
353 19_29826905 19_28738709 -885.590184555399
354 19_29868828 19_28738709 -885.335276927362
355 19_29898206 19_28738709 -884.838454207249
356 19_29927583 19_28738709 -884.277695686988
357 19_29939649 19_28738709 -883.75260520804
358 19_29945780 19_28738709 -882.299177241043
359 19_29951911 19_28738709 -880.692225394892
360 19_29958042 19_28738709 -878.511193672855
361 19_30077227 19_28738709 -878.511629850928
362 19_30166670 19_28738709 -878.35372147891
363 19_30172106 19_28738709 -878.221836670557
364 19_30177542 19_28738709 -878.235358228446
365 19_30181155 19_28738709 -878.349507099584
366 19_30181489 19_28738709 -878.601165976847
367 19_30181824 19_28738709 -879.053736290713
368 19_30198765 19_28738709 -879.677602491733
369 19_30223345 19_28738709 -880.051391292441
370 19_30235407 19_28738709 -880.079458317366
371 19_30239974 19_28738709 -880.076132195044
372 19_30244541 19_28738709 -880.072840852966
373 19_30249108 19_28738709 -880.069594933258
374 19_30253675 19_28738709 -880.066432435083
375 19_30258951 19_28738709 -880.063361296954
376 19_30270322 19_28738709 -880.060380751015
377 19_30281692 19_28738709 -880.057484405179
378 19_30322270 19_28738709 -880.054669734159
379 19_28711861 19_28746466 -894.42900105759
380 19_28714631 19_28746466 -894.282505788856
381 19_28717401 19_28746466 -894.145270302543
382 19_28720171 19_28746466 -894.018634663987
383 19_28730951 19_28746466 -893.768304775033
384 19_28738709 19_28746466 -893.507654270381
385 19_28746466 19_28746466 -893.265925464866
386 19_28754224 19_28746466 -893.043614361589
387 19_28759411 19_28746466 -892.842244324565
388 19_28764166 19_28746466 -892.664713164078
389 19_28768921 19_28746466 -892.50848321672
390 19_28771409 19_28746466 -892.344399645288
391 19_28773513 19_28746466 -892.201519891125
392 19_28775617 19_28746466 -892.081422865362
393 19_28777722 19_28746466 -891.563848077098
394 19_28779826 19_28746466 -891.160727430595
395 19_28781930 19_28746466 -890.84942497855
396 19_28784034 19_28746466 -890.632414097331
397 19_28786138 19_28746466 -890.511076953428
398 19_28788242 19_28746466 -890.485680961119
399 19_28790346 19_28746466 -890.555387713779
400 19_28792691 19_28746466 -890.714976098768
401 19_28939708 19_28746466 -890.750279609737
402 19_28966461 19_28746466 -890.513536506782
403 19_28979138 19_28746466 -890.296792955003
404 19_28991815 19_28746466 -890.103409107872
405 19_29004492 19_28746466 -889.78857736801
406 19_29017169 19_28746466 -889.503265306972
407 19_29029846 19_28746466 -889.491764918143
408 19_29089975 19_28746466 -889.224709985902
409 19_29244528 19_28746466 -887.974270554552
410 19_29367672 19_28746466 -886.89803159157
411 19_29395445 19_28746466 -884.99263246584
412 19_29423219 19_28746466 -885.11484836982
413 19_29450992 19_28746466 -885.084497651365
414 19_29551490 19_28746466 -884.940223877496
415 19_29699985 19_28746466 -885.552207774815
416 19_29826905 19_28746466 -885.546604673071
417 19_29868828 19_28746466 -885.291661701977
418 19_29898206 19_28746466 -884.794795135467
419 19_29927583 19_28746466 -884.233990977948
420 19_29939649 19_28746466 -883.708859756159
421 19_29945780 19_28746466 -882.255248182531
422 19_29951911 19_28746466 -880.648048259586
423 19_29958042 19_28746466 -878.467268193672
424 19_30077227 19_28746466 -878.467803383351
425 19_30166670 19_28746466 -878.309999773658
426 19_30172106 19_28746466 -878.178197238255
427 19_30177542 19_28746466 -878.191812151252
428 19_30181155 19_28746466 -878.306056735262
429 19_30181489 19_28746466 -878.557832906664
430 19_30181824 19_28746466 -879.01055651848
431 19_30198765 19_28746466 -879.634615742267
432 19_30223345 19_28746466 -880.008672850242
433 19_30235407 19_28746466 -880.036753685441
434 19_30239974 19_28746466 -880.033427739156
435 19_30244541 19_28746466 -880.030136466937
436 19_30249108 19_28746466 -880.026890531111
437 19_30253675 19_28746466 -880.023727980596
438 19_30258951 19_28746466 -880.02065675517
439 19_30270322 19_28746466 -880.017676086931
440 19_30281692 19_28746466 -880.01477958555
441 19_30322270 19_28746466 -880.011964705599
442 19_28711861 19_28754224 -894.389431220754
443 19_28714631 19_28754224 -894.242856827833
444 19_28717401 19_28754224 -894.105460056778
445 19_28720171 19_28754224 -893.978660275508
446 19_28730951 19_28754224 -893.728095417181
447 19_28738709 19_28754224 -893.467180355805
448 19_28746466 19_28754224 -893.225173762965
449 19_28754224 19_28754224 -893.002582142539
450 19_28759411 19_28754224 -892.800924075272
451 19_28764166 19_28754224 -892.623080149183
452 19_28768921 19_28754224 -892.466541200167
453 19_28771409 19_28754224 -892.302141056935
454 19_28773513 19_28754224 -892.158950368119
455 19_28775617 19_28754224 -892.038551970579
456 19_28777722 19_28754224 -891.520615646625
457 19_28779826 19_28754224 -891.117206875513
458 19_28781930 19_28754224 -890.805634582774
459 19_28784034 19_28754224 -890.588375007275
460 19_28786138 19_28754224 -890.466812876486
461 19_28788242 19_28754224 -890.441217789219
462 19_28790346 19_28754224 -890.510753089273
463 19_28792691 19_28754224 -890.670217840367
464 19_28939708 19_28754224 -890.705517780734
465 19_28966461 19_28754224 -890.468767498445
466 19_28979138 19_28754224 -890.252016214571
467 19_28991815 19_28754224 -890.058624181582
468 19_29004492 19_28754224 -889.743748646163
469 19_29017169 19_28754224 -889.458405060837
470 19_29029846 19_28754224 -889.447004429167
471 19_29089975 19_28754224 -889.180168422405
472 19_29244528 19_28754224 -887.93026570097
473 19_29367672 19_28754224 -886.853932067704
474 19_29395445 19_28754224 -884.948515298173
475 19_29423219 19_28754224 -885.071110252343
476 19_29450992 19_28754224 -885.040801191812
477 19_29551490 19_28754224 -884.897551691557
478 19_29699985 19_28754224 -885.509469876747
479 19_29826905 19_28754224 -885.503871426721
480 19_29868828 19_28754224 -885.248894723572
481 19_29898206 19_28754224 -884.751986262403
482 19_29927583 19_28754224 -884.191138436937
483 19_29939649 19_28754224 -883.665968283394
484 19_29945780 19_28754224 -882.212173450465
485 19_29951911 19_28754224 -880.604725375086
486 19_29958042 19_28754224 -878.424197649449
487 19_30077227 19_28754224 -878.424832949219
488 19_30166670 19_28754224 -878.267132064748
489 19_30172106 19_28754224 -878.135409595526
490 19_30177542 19_28754224 -878.149114663207
491 19_30181155 19_28754224 -878.263451149034
492 19_30181489 19_28754224 -878.51533954135
493 19_30181824 19_28754224 -878.968209629477
494 19_30198765 19_28754224 -879.592453778311
495 19_30223345 19_28754224 -879.966774547076
496 19_30235407 19_28754224 -879.994868843297
497 19_30239974 19_28754224 -879.991543078588
498 19_30244541 19_28754224 -879.988251880655
499 19_30249108 19_28754224 -879.985005932765
500 19_30253675 19_28754224 -879.981843333708
501 19_30258951 19_28754224 -879.978772024549
502 19_30270322 19_28754224 -879.975791237333
503 19_30281692 19_28754224 -879.972894583453
504 19_30322270 19_28754224 -879.970079496922
